"pk","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Confirmed","Notes"
"3163957112","okanoya2007language","3394978948",">>","2390379791","pos",NA,"early language evolution","preadaptation","hypothesis","","no","Vocal learning involves an extended sensory–motor interface system and involvement of generally autonomic (respiration) [41] and generally emotional (vocalization) [42] systems under intentional, cortical control"
"3608473629","okanoya2007language","3394978948",">","3203002046","pos",NA,"early language evolution","preadaptation","hypothesis","","no"," This completes a sensory–motor loop with cortical control. Such a system is likely to stimulate general growth of cortical areas and promote an increase in general intellect"
"1701678998","okanoya2007language","3203002046",">","1729858907","pos",NA,"early language evolution","preadaptation","hypothesis","","no","Such a system is likely to stimulate general growth of cortical areas and promote an increase in general intellect [44] which, in turn, enables more complicated social tactics. "
"950424763","okanoya2007language","1729858907",">","376579730","pos",NA,"early language evolution","preadaptation","hypothesis","","no","Such a system is likely to stimulate general growth of cortical areas and promote an increase in general intellect [44] which, in turn, enables more complicated social tactics. In such a society, advanced systems for communication, deception and cooperation should emerge."
"3158718606","okanoya2007language","1729858907",">","3580010735","pos",NA,"early language evolution","preadaptation","hypothesis","","no","Such a system is likely to stimulate general growth of cortical areas and promote an increase in general intellect [44] which, in turn, enables more complicated social tactics. In such a society, advanced systems for communication, deception and cooperation should emerge."
"4242247682","okanoya2007language","1729858907",">","2367146783","pos",NA,"early language evolution","preadaptation","hypothesis","","no","Such a system is likely to stimulate general growth of cortical areas and promote an increase in general intellect [44] which, in turn, enables more complicated social tactics. In such a society, advanced systems for communication, deception and cooperation should emerge."
"2407437793","Pageletal2007","2139249206",">","2844212883","neg",NA,NA,"language change","statistical","","yes",NA
"639776741","selten07languageEmergencePNAS","2913953561",">","1923061136","pos",NA,"signalling","coevolution","simulation","communication game","yes",NA
"605269479","selten07languageEmergencePNAS","1535144982",">","1923061136","neg",NA,"signalling","coevolution","simulation","communication game","yes",NA
"3404301469","selten07languageEmergencePNAS","3790392373",">","1923061136","pos",NA,"signalling","coevolution","simulation","communication game","yes",NA
"3324551036","selten07languageEmergencePNAS","1250041027",">","3316682815","neg",NA,"signalling","coevolution","simulation","communication game","yes",NA
"3088426045","vogt07ECAL","1746840506",">","3316682815","pos",NA,"syntax","cultural evolution","model","mathematical?","",NA
"1639892571","vogt07ECAL","3316682815",">","1923061136","pos",NA,"signalling","cultural evolution","model","mathematical?","yes",NA
"1523045173","aronoff2008language","569680214",">","2630474422","pos",NA,"early language evolution","preadaptation","review","","yes","The use of the body to represent the world symbolically in sign language provides compelling evidence for the view put forward by Deacon (1997) and others that symbolization is a more basic feature of language than arbitrariness (Sandler, in press)."
"3551659576","atkinson2008languages","2477081719",">","1097259485","pos",NA,NA,"language change","statistical","","","In each language family, we found significantly more lexical change along paths in which more new languages have emerged, the signature of punctuational evolution (Fig. 1B)."
"2179222109","christiansen2008language","1630851656","~","513703825","pos",NA,"syntax; historical linguistics","language change","review","","yes","the class of implicational universals, such as that verb-final languages tend to have postpositions (Dryer 1992)"
"3388321938","christiansen2008language","1775219105","~","789804355","pos",NA,"morphology; historical linguistics","language change","review","","yes","In psycholinguistics, the effects of frequency and pattern overlap have been observed in so-called Frequency Regularity interactions. As an example, consider the acquisition of the English past tense. Frequently occurring mappings, such as go ! went, are learned more easily than more infrequent mappings, such as lie ! lay. However, low-frequency patterns may be more easily learned if they overlap in part with other patterns."
"2832020499","christiansen2008language","812511069","~","789804355","pos",NA,"morphology; historical linguistics","language change","review","","yes","In psycholinguistics, the effects of frequency and pattern overlap have been observed in so-called Frequency Regularity interactions. As an example, consider the acquisition of the English past tense. Frequently occurring mappings, such as go ! went, are learned more easily than more infrequent mappings, such as lie ! lay. However, low-frequency patterns may be more easily learned if they overlap in part with other patterns."
"598617826","christiansen2008language","2354914840",">","3316682815","pos",NA,"early language evolution","preadaptation","hypothesis","","no","A standard assumption is that thought is largely prior to, and independent of, linguistic communication. Accordingly, fundamental properties of language, such as compositionality, function-argument structure, quantifi- cation, aspect, and modality, may arise from the structure of the thoughts language is required to express (e.g., Schoenemann 1999)."
"1230003146","christiansen2008language","2354914840",">","4124791404","pos",NA,"early language evolution","preadaptation","hypothesis","","no","A standard assumption is that thought is largely prior to, and independent of, linguistic communication. Accordingly, fundamental properties of language, such as compositionality, function-argument structure, quantifi- cation, aspect, and modality, may arise from the structure of the thoughts language is required to express (e.g., Schoenemann 1999)."
"1676908352","christiansen2008language","2354914840",">","2456826215","pos",NA,"early language evolution","preadaptation","hypothesis","","no","A standard assumption is that thought is largely prior to, and independent of, linguistic communication. Accordingly, fundamental properties of language, such as compositionality, function-argument structure, quantifi- cation, aspect, and modality, may arise from the structure of the thoughts language is required to express (e.g., Schoenemann 1999)."
"2326208480","christiansen2008language","2354914840",">","2771866068","pos",NA,"early language evolution","preadaptation","hypothesis","","no","A standard assumption is that thought is largely prior to, and independent of, linguistic communication. Accordingly, fundamental properties of language, such as compositionality, function-argument structure, quantifi- cation, aspect, and modality, may arise from the structure of the thoughts language is required to express (e.g., Schoenemann 1999)."
"4014187293","christiansen2008language","2354914840",">","3739434718","pos",NA,"early language evolution","preadaptation","hypothesis","","no","A standard assumption is that thought is largely prior to, and independent of, linguistic communication. Accordingly, fundamental properties of language, such as compositionality, function-argument structure, quantifi- cation, aspect, and modality, may arise from the structure of the thoughts language is required to express (e.g., Schoenemann 1999)."
"1269954350","christiansen2008language","1531995561","^","3380024228","none",NA,"early language evolution","preadaptation","hypothesis","","no","The lexicon is presumably also strongly constrained by processes of perception and categorization – the meanings of words must be both learnable and cognitively useful (e.g., Murphy 2002)."
"3513585876","christiansen2008language","3624742087","^","3380024228","none",NA,"early language evolution","preadaptation","hypothesis","","no","The lexicon is presumably also strongly constrained by processes of perception and categorization – the meanings of words must be both learnable and cognitively useful (e.g., Murphy 2002)."
